winner,loser,m_winner,m_loser,s_winner,s_loser,b_winner,b_loser,date
Konta J.,Lottner A.,3.2037820530376058,1.2684755157420722,0.403158762791336,0.6456191908243922,1.2,4.5,2019-05-27
Bertens K.,Parmentier P.,3.596902008414102,1.4123462773611113,0.3832011993778943,0.4585578382937853,1.06,10.0,2019-05-27
Brady J.,Jorovic I.,1.94312290269529,1.2693731658972083,0.5321337440473789,0.6131847154058863,1.44,2.75,2019-05-27
Cirstea S.,Juvan K.,1.9208391445436401,0.0,0.46909655642214193,2.5,2.0,1.8,2019-05-27
Barty A.,Pegula J.,3.7792428181803,1.923817635318038,0.44504341842421824,0.5730183173898628,1.08,8.0,2019-05-27
Hercog P.,Sasnovich A.,1.7739465155807554,2.42538302797933,0.48531697538393653,0.47115446869240435,1.72,2.1,2019-05-27
Minella M.,Pavlyuchenkova A.,0.9320378476123816,2.109886147985883,0.594727885700779,0.4569671855454813,2.62,1.5,2019-05-27
Zhang S.,Lepchenko V.,1.6125369690301086,1.1730761533279779,0.49118064460501376,0.6022258929348631,2.37,1.57,2019-05-27
Sevastova A.,Kumkhum L.,2.3988236643695884,1.2267766323984448,0.4360901847799051,0.6725176627711142,1.08,8.0,2019-05-27
Vekic D.,Samsonova L.,2.6911191966177337,0.0,0.4492839310265222,2.5,1.16,5.0,2019-05-27
Rogers S.,Sharma A.,1.0313665189391636,1.9884062037186248,0.7392797641313013,0.6576748575949148,2.2,1.66,2019-05-27
Mertens E.,Zidansek T.,2.3630725308040095,2.0203362144285992,0.4369966471621093,0.42401495816829576,1.44,2.75,2019-05-27
Peterson R.,Putintseva Y.,1.6589592992165794,2.540861601103121,0.47797322755263677,0.4162456061738664,2.1,1.72,2019-05-27
Diyas Z.,Albie A.,1.0169718140514108,0.0,0.6149487746285603,2.5,1.12,6.0,2019-05-27
Suarez Navarro C.,Yastremska D.,2.2190219915591505,2.6763100676579796,0.446970183213845,0.4389914360404907,2.2,1.66,2019-05-27
Collins D.,Maria T.,2.25664097802134,1.5137006706963243,0.4601736684415077,0.5053098500038005,1.28,3.75,2019-05-27
Alexandrova E.,Buzarnescu M.,1.7129122634247098,1.9687182385501583,0.48197031530564965,0.44159117612565446,2.75,1.44,2019-05-27
Petkovic A.,Riske A.,1.5909857194502572,1.7787479636041423,0.49624943472455674,0.48879163213083354,1.57,2.37,2019-05-27
Bolsova A.,Zvonareva V.,0.0,1.7721864204866893,2.5,0.5394797723009445,2.0,1.8,2019-05-27
Stosur S.,Strycova B.,1.525988149613645,2.2415382842220315,0.5351541188750116,0.4457255741648949,2.75,1.44,2019-05-27
Williams S.,Diatchenko V.,3.27101169809045,0.6630790144890746,0.5448600070151403,0.8641237966801408,1.14,5.5,2019-05-27
Kenin S.,Gatto-Monticone G.,2.6101736026635214,-0.25713523976937036,0.4391190979845069,1.5191315673223444,1.25,4.0,2019-05-27
Hsieh S.W.,Golubic V.,2.7689946972572117,0.8596949079519008,0.42261799570265124,0.5809672017522458,1.36,3.2,2019-05-27
Kasatkina D.,Paolini J.,2.3153432975117445,0.6622807388369792,0.47211353114871485,0.7975751625527416,1.2,4.5,2019-05-28
Begu I.,Zhu L.,1.1909138934914751,1.143000192099284,0.5188251728284347,0.6455256489083933,1.14,5.5,2019-05-28
Puig M.,Flipkens K.,2.445907763076137,1.26776226880859,0.46900536318882113,0.5031229840087503,1.28,3.75,2019-05-28
Andreescu B.,Bouzkova M.,3.512762768595724,-0.014096287063335183,0.5312470587951361,0.875594697531544,1.36,3.2,2019-05-28
Muchova K.,Kontaveit A.,2.5791029678576347,3.008523448848107,0.5746183193423863,0.41902420991430556,2.37,1.57,2019-05-28
Anisimova A.,Tan H.,2.6047023046662057,-1.452810314028682,0.49528363314644697,1.851804670143668,1.08,8.0,2019-05-28
Garcia C.,Barthel M.,2.567306945227524,1.4647744272718293,0.4202165724171514,0.5066879303491569,1.25,4.0,2019-05-28
Azarenka V.,Ostapenko J.,2.968599990872364,1.6566372014450026,0.41811555743950346,0.46948271046651063,1.25,4.0,2019-05-28
Blinkova A.,Gasparyan M.,1.0684806172447923,2.100963550696035,0.5947047703641499,0.5187659557782779,1.57,2.37,2019-05-28
Linette M.,Paquet C.,1.5009511067139993,1.3409538118295299,0.5117372059976645,0.6714224508946967,2.0,1.8,2019-05-28
Nara K.,Jakupovic D.,0.08327352574196999,0.8490510566947156,0.838749855796395,0.5564099857908618,1.57,2.37,2019-05-28
Osaka N.,Schmiedlova A.,3.2830648401574747,1.322447065198807,0.4234533269704721,0.46623417037612847,1.07,9.0,2019-05-28
Sabalenka A.,Cibulkova D.,2.6925964445403925,2.097967517567066,0.4247483280728917,0.5231002273847943,1.57,2.37,2019-05-28
Hon P.,Babos T.,0.06376238355141235,1.0126726231228909,0.7679525310099885,0.5277619489100427,2.75,1.44,2019-05-28
Wang Q.,Zheng S.,2.519434724113568,1.6375600444842406,0.4245149458598111,0.47554836473208856,1.44,2.75,2019-05-28
Tsurenko L.,Bouchard E.,2.3111960692456526,1.8425314313287393,0.5001010176579045,0.6213827165773383,1.44,2.75,2019-05-28
Krunic A.,Gavrilova D.,1.4010575400218188,1.6769346045810065,0.5691487738469269,0.49841356362517614,2.75,1.44,2019-05-28
Keys M.,Rodina E.,2.737805924916874,0.3958676487022338,0.47590397996995315,0.5491112304846536,1.06,10.0,2019-05-28
Halep S.,Tomljanovic A.,3.643257668404631,2.284994987254882,0.4279867955541999,0.40473470830375224,1.12,6.0,2019-05-28
Swiatek I.,Janicijevic S.,2.068202251095511,0.0,0.6729324037184656,2.5,1.02,17.0,2019-05-28
Siniakova K.,Rybakina E.,1.9137015117124585,2.2145336625213363,0.42216134087394236,0.7990637502693503,1.44,2.75,2019-05-28
Sakkari M.,Tatishvili A.,2.7421909366396333,0.1336246218300978,0.4010697265028703,1.2525037256978462,1.02,17.0,2019-05-28
Svitolina E.,Kozlova K.,3.144881171982568,2.108146803621096,0.4519153736574476,0.4610257012080857,1.25,4.0,2019-05-29
Muguruza G.,Larsson J.,3.079423012399134,1.0738905533254037,0.4329124641526523,0.5016107950920592,1.11,6.5,2019-05-29
Stephens S.,Sorribes Tormo S.,2.7424806421764427,1.4740351831628165,0.43321594355119397,0.448335507868048,1.16,5.0,2019-05-29
Hercog P.,Brady J.,1.957748274268687,2.0562345915953153,0.47008921834811845,0.5194516878671879,1.61,2.3,2019-05-29
Kudermetova V.,Diyas Z.,2.3571037302437214,1.085507747329574,0.4675039346755267,0.6084596696951671,1.5,2.62,2019-05-29
Mertens E.,Parry D.,2.438122527842196,2.3932631327238694,0.4300912851886067,1.71176018397174,1.06,10.0,2019-05-29
Kanepi K.,Zhang S.,2.280926652429559,1.6901666305294538,0.555134765713635,0.4789381745648702,1.44,2.75,2019-05-29
Suarez Navarro C.,Rogers S.,2.3418611295531218,1.3864130379970254,0.4370892485183644,0.6780901496643287,1.3,3.5,2019-05-29
Sevastova A.,Minella M.,2.4358601842651924,1.2340145130015507,0.4321168204096016,0.5568924954733061,1.3,3.5,2019-05-29
Pliskova Ka.,Kucova K.,3.7162927447659246,1.4775781486917918,0.40993211802526536,0.7442850182108423,1.12,6.0,2019-05-29
Martic P.,Mladenovic K.,3.1078943014583533,2.5070056516671415,0.42479691070987036,0.4174460307465567,1.8,2.0,2019-05-29
Vondrousova M.,Potapova A.,3.208203896902332,2.31935343279061,0.42528546532417344,0.5335502143719943,1.2,4.5,2019-05-29
Konta J.,Davis L.,3.221183258393758,1.6924295164074088,0.403322673890695,0.6431220961035229,1.2,4.5,2019-05-29
Vekic D.,Peterson R.,2.710568594933665,1.8536566847736848,0.4502534813617342,0.462059329110637,1.53,2.5,2019-05-29
Kuzmova V.,Bertens K.,2.253467528095607,3.618069031691267,0.4306542783327828,0.3835400194188636,5.0,1.16,2019-05-29
Kenin S.,Andreescu B.,2.6245382753250373,3.5219162117620866,0.4407114806004461,0.5307531266237118,2.1,1.72,2019-05-30
Alexandrova E.,Stosur S.,1.8504571419217646,1.7175976877292045,0.4704519741751526,0.5145914593726202,2.1,1.72,2019-05-30
Bolsova A.,Cirstea S.,2.6120651440766576,1.9515913619963163,1.6825402862824208,0.47007598649343135,2.1,1.72,2019-05-30
Osaka N.,Azarenka V.,3.2932923155276326,3.007449762934499,0.42188983892943716,0.4152238461617325,1.72,2.1,2019-05-30
Anisimova A.,Sabalenka A.,2.618071142099226,2.7564098120804243,0.4953481482072721,0.41983667530554686,2.1,1.72,2019-05-30
Siniakova K.,Sakkari M.,1.9903303655949005,2.7541263736712813,0.4159337114773244,0.4023881287125409,3.0,1.4,2019-05-30
Swiatek I.,Wang Q.,2.170025372663052,2.574295745343248,0.6699285586940489,0.42049915763445433,1.66,2.2,2019-05-30
Barty A.,Collins D.,3.8057819109002318,2.3241242304106406,0.4441140413340928,0.4538109105431123,1.2,4.5,2019-05-30
Begu I.,Muchova K.,1.3178967814649765,2.7919483408402677,0.5031145896634368,0.5528907523804949,2.75,1.44,2019-05-30
Bencic B.,Siegemund L.,3.044120885664005,1.6045389113509625,0.40365369193300527,0.5129474956282396,1.3,3.5,2019-05-30
Williams S.,Nara K.,3.3097133335525526,0.5262105842063379,0.5417084981527709,0.7598230277180749,1.07,9.0,2019-05-30
Petkovic A.,Hsieh S.W.,1.7165802526419642,2.787344280534208,0.4830630407593766,0.4228205577986046,2.5,1.53,2019-05-30
Puig M.,Kasatkina D.,2.502469954560921,2.375479981659209,0.4627506983488643,0.4674695799924257,2.37,1.57,2019-05-30
Blinkova A.,Garcia C.,1.3418505735939814,2.5877657308975452,0.563336062278072,0.41675044610773754,4.5,1.2,2019-05-30
Halep S.,Linette M.,3.689336048553941,1.6156585620035804,0.4244718641180081,0.4967198151880028,1.05,11.0,2019-05-30
Keys M.,Hon P.,2.76497899800789,0.47293690644337966,0.47446422870094335,0.6977764707628464,1.08,8.0,2019-05-31
Tsurenko L.,Krunic A.,2.405228651748503,1.5822151034482144,0.4897855751361272,0.5468196354557102,1.5,2.62,2019-05-31
Martic P.,Pliskova Ka.,3.1840471220179514,3.726135828556638,0.42008781395717576,0.4097144389116958,2.37,1.57,2019-05-31
Sevastova A.,Mertens E.,2.4772095280079176,2.5031546431854212,0.42766371623417065,0.4274150742459642,1.72,2.1,2019-05-31
Vondrousova M.,Suarez Navarro C.,3.271418406827219,2.394056885667761,0.42171927240274215,0.4326420261245223,1.44,2.75,2019-05-31
Kanepi K.,Kudermetova V.,2.3966900536262195,2.4218861342193594,0.5388856139441481,0.46256445659288825,1.57,2.37,2019-05-31
Muguruza G.,Svitolina E.,3.088595736473039,3.195076240501254,0.43113865013406694,0.44556391696952447,1.9,1.9,2019-05-31
Stephens S.,Hercog P.,2.7898452729017382,2.081806789100287,0.4287509357964483,0.4585583730058016,1.28,3.75,2019-05-31
Vekic D.,Bencic B.,2.7704917645846288,3.0817615852161078,0.44436636518933137,0.40011745542864,2.3,1.61,2019-05-31
Konta J.,Kuzmova V.,3.23964635584361,2.440965158755919,0.40174065935010733,0.42032362666988715,1.53,2.5,2019-05-31
Halep S.,Tsurenko L.,3.708672290486062,2.480725116486475,0.4235336519065495,0.47892288671672134,1.05,11.0,2019-06-01
Keys M.,Blinkova A.,2.7834191708841707,1.6221239327940271,0.47098247398054727,0.5362557892414788,1.25,4.0,2019-06-01
Siniakova K.,Osaka N.,2.115847435051072,3.3591042669453053,0.40782340052293936,0.416170424590287,3.75,1.28,2019-06-01
Swiatek I.,Puig M.,2.3978990817991805,2.5950855994972546,0.6311329903631306,0.4532215723618575,1.57,2.37,2019-06-01
Bolsova A.,Alexandrova E.,3.3692299970385626,1.9469493911980553,1.451125694290798,0.4593264896238415,2.1,1.72,2019-06-01
Anisimova A.,Begu I.,2.757120186790952,1.548094104909156,0.4819020661915934,0.48241269447507856,1.4,3.0,2019-06-01
Kenin S.,Williams S.,2.753769529194046,3.319677110563115,0.4302332857816463,0.5388557820867799,4.5,1.2,2019-06-01
Barty A.,Petkovic A.,3.8309801292773007,1.9161895793280095,0.440783337522342,0.46730805905267897,1.14,5.5,2019-06-01
Vondrousova M.,Sevastova A.,3.3316474218769794,2.569518990508662,0.41824226692391975,0.41995045605593606,1.44,2.75,2019-06-02
Martic P.,Kanepi K.,3.3174310493464585,2.535316489898695,0.4138529150547144,0.5225797802720569,1.3,3.5,2019-06-02
Konta J.,Vekic D.,3.295803168497859,2.8897577964724803,0.39844198902037725,0.43542617436171716,2.0,1.8,2019-06-02
Stephens S.,Muguruza G.,2.8611368005016224,3.188226119404372,0.4238388294665229,0.42448146907648304,2.2,1.66,2019-06-02
Barty A.,Kenin S.,3.8581446954861476,2.875508123438086,0.4390485659215436,0.42198892167780266,1.2,4.5,2019-06-03
Keys M.,Siniakova K.,2.8467002712308735,2.2663601339796084,0.4653824687186906,0.40024295081580213,1.72,2.1,2019-06-03
Halep S.,Swiatek I.,3.755591510033583,2.615938725657615,0.42042775927139786,0.6045789601905671,1.14,5.5,2019-06-03
Anisimova A.,Bolsova A.,2.8131546155915723,3.77329530573801,0.4752994230682641,1.332636492331707,1.33,3.4,2019-06-03
Konta J.,Stephens S.,3.3689872747359564,2.9790080492292046,0.39489172580201654,0.417404617113811,2.2,1.66,2019-06-04
Vondrousova M.,Martic P.,3.3990334291993882,3.3777664853345755,0.41488824277209724,0.4107897885988537,1.66,2.2,2019-06-04
Anisimova A.,Halep S.,2.939336627271064,3.811543507210476,0.46998300819563854,0.4194455985465102,5.0,1.16,2019-06-06
Barty A.,Keys M.,3.9172427702467782,2.9204312683842133,0.4363430296373038,0.4589070768350719,1.53,2.5,2019-06-06
Barty A.,Anisimova A.,3.9643542175351927,3.1093852746717903,0.4304424507440168,0.45736186202574064,1.44,2.75,2019-06-07
Vondrousova M.,Konta J.,3.4799286054184124,3.4311645871058984,0.4117355761239198,0.3931158701549928,2.2,1.66,2019-06-07
Barty A.,Vondrousova M.,4.021894693632524,3.56407338305106,0.42507169829731795,0.4055898486001952,1.62,2.4,2019-06-08
Gasparyan M.,Kuzmova V.,1.9063786699884526,2.398043003135548,0.5171407993871989,0.4280559578562789,2.37,1.53,2019-06-10
Rybakina E.,Lepchenko V.,1.9385147683753805,1.0550639005499156,0.7422825027877616,0.5967306695537288,1.61,2.2,2019-06-10
Badosa Gibert P.,Hon P.,0.3733374364736729,0.4289363424654187,1.0096585501371922,0.6924644449069949,2.0,1.72,2019-06-10
Rus A.,Schoofs B.,0.9427487628172017,1.0571070945206325,0.6811327756974129,0.8267606922319324,1.36,3.0,2019-06-10
Minnen G.,Barthel M.,2.3151937011535844,1.3927510220793315,0.9083932080464889,0.5108160515762032,1.53,2.37,2019-06-10
Kudermetova V.,Jabeur O.,2.3021418696952103,1.6737012874345822,0.46239075235064686,0.5536049429366472,1.8,1.9,2019-06-10
Flipkens K.,Krunic A.,1.1964648194192182,1.4909630080289906,0.5110364034536445,0.543779480378855,1.72,2.0,2019-06-11
Tsurenko L.,Pliskova Kr.,2.4251248222640616,1.1181127912555315,0.48227150696246107,0.4947593853430185,1.61,2.2,2019-06-11
Van Uytvanck A.,Wang Yaf.,2.0205857948020984,2.0918976599534616,0.46877304959389426,0.4778498538858698,1.5,2.5,2019-06-11
Hercog P.,Mchale C.,2.020966870178707,1.4835614968155773,0.4635938434881407,0.6082312972294787,2.0,1.72,2019-06-11
Aiava D.,Sabalenka A.,0.9023719028531573,2.6751677985740767,0.9406594766572242,0.42819561039296355,5.5,1.14,2019-06-11
Riske A.,Muchova K.,1.67132615046984,2.51011181763098,0.49450513105617244,0.5350889392285482,1.5,2.5,2019-06-11
Bertens K.,Larsson J.,3.501472678595433,1.0629051530762268,0.392757164385259,0.5124324080805913,1.12,6.0,2019-06-11
Bonaventure Y.,Ferro F.,1.2255585904835697,1.4312635231600512,0.5528407739926007,0.5141157962032985,1.44,2.62,2019-06-11
Alexandrova E.,Mertens E.,1.88470253226037,2.4205761201962996,0.4649476561541621,0.43307183249885317,3.0,1.36,2019-06-11
Vikhlyantseva N.,Kalinskaya A.,1.2087031448063932,-0.43406197252232215,0.5513405659325725,0.959284419302559,1.53,2.37,2019-06-12
Flipkens K.,Tsurenko L.,1.3427992127812076,2.466996109839702,0.49142162003358225,0.47424210021934154,1.72,2.0,2019-06-12
Minnen G.,Gasparyan M.,2.541790144699276,2.0783750534538266,0.8483836969980898,0.49797384666214517,1.72,2.0,2019-06-12
Vekic D.,Jakupovic D.,2.8103569869523817,0.665231395397257,0.4394207026984025,0.5574159549358716,1.11,6.5,2019-06-12
Ruse E.G.,Rodina E.,0.49332609805801814,0.3817750603434909,1.0031616059875337,0.5600329281980241,1.72,2.0,2019-06-12
Golubic V.,Samsonova L.,0.8138280248589161,-0.6506263784746551,0.5848391515499696,2.121494518876822,1.44,2.62,2019-06-12
Paquet C.,Raina A.,1.136207312132369,-0.6958997013344129,0.6509600753134871,2.193891832824196,1.8,1.9,2019-06-12
Tomljanovic A.,Lao D.,2.254431337797042,-0.4122213618692027,0.4228991481952417,1.1902783539477848,1.2,4.33,2019-06-12
Dart H.,Lapko V.,0.2617881151524968,1.2119443343412115,0.8856258565537778,0.5488115563491279,1.8,1.9,2019-06-12
Sakkari M.,Watson H.,2.6388260643349835,1.0051963354776519,0.4114676953456763,0.7061729504263564,1.5,2.5,2019-06-12
Pera B.,Swan K.,1.6323836364106505,0.09331175493502973,0.5640763854051735,1.1168041861528728,1.5,2.5,2019-06-12
Garcia C.,Bains N.,2.4191863673857568,0.0,0.42470648667595545,2.5,1.1,7.0,2019-06-12
Maria T.,Niculescu M.,1.4570382137438014,1.8295739806548132,0.51252568606521,0.5907271972642111,1.44,2.62,2019-06-12
Lumsden M.,Moore T.,0.0,0.8813365703612115,2.5,1.325381218690603,2.75,1.4,2019-06-12
Brady J.,Zhang S.,1.8679926105541695,1.6029304964925772,0.5176365659118876,0.4865178976714145,1.44,2.62,2019-06-12
Sorribes Tormo S.,Rogers S.,1.434995327477978,1.2332628694188013,0.46103874909648496,0.6614162680859327,2.0,1.72,2019-06-12
Jorovic I.,Perez E.,1.081517712200631,0.39104855008350115,0.6059981724468803,1.147725289975153,1.44,2.62,2019-06-12
Sharma A.,Rybarikova M.,1.7208023851482481,1.322563439555455,0.63179852311223,0.5344564452433824,3.25,1.33,2019-06-12
Mladenovic K.,Frech M.,2.4593701506301877,-0.18660045476359732,0.43081068297164343,0.8096712662166233,1.33,3.25,2019-06-12
Alexandrova E.,Bonaventure Y.,2.02577571662568,1.3894477037789674,0.4527297004567596,0.5322205846347521,1.4,2.75,2019-06-13
Rybakina E.,Van Uytvanck A.,2.1011800319421554,2.1490165989879744,0.7073336430747388,0.45736955989653927,2.2,1.61,2019-06-13
Kudermetova V.,Aiava D.,2.39243320834105,1.6636413414214526,0.45631268432253075,0.7966243493407968,1.25,3.75,2019-06-13
Ruse E.G.,Golubic V.,0.9132894715898823,0.8834605733622775,0.8861357354795935,0.5773884079351607,2.37,1.53,2019-06-13
Tomljanovic A.,Dart H.,2.270285877170644,0.7806672117327328,0.4216770575712289,0.7770077822830183,1.25,3.75,2019-06-13
Vekic D.,Paquet C.,2.823023500536624,1.2107249682215202,0.43666665253615505,0.6423952117010326,1.12,6.0,2019-06-13
Maria T.,Pera B.,1.6149925150501265,1.699630732392292,0.49437652124285003,0.5539933690556067,1.72,2.0,2019-06-13
Garcia C.,Lumsden M.,2.4482849523439043,1.942709028531232,0.4247051696602796,1.8841340626937664,1.07,9.0,2019-06-13
Sakkari M.,Jorovic I.,2.673296604065983,1.2049231595151628,0.40818854908230723,0.5885875056872192,1.25,3.75,2019-06-13
Brady J.,Sorribes Tormo S.,1.995329374656703,1.526876547278906,0.50106763598291,0.45090120520527277,1.53,2.37,2019-06-13
Riske A.,Hercog P.,1.8526899478330847,2.1189457426046268,0.47851395260390994,0.4564193798020417,1.33,3.25,2019-06-14
Vikhlyantseva N.,Badosa Gibert P.,1.2761621752307568,0.820302651658445,0.5433480069333742,0.9011321609247254,1.33,3.25,2019-06-14
Bertens K.,Rus A.,3.5156553583172103,1.1558738525081944,0.3952359387603039,0.6494556212641236,1.1,7.0,2019-06-14
Kudermetova V.,Minnen G.,2.4662706625462274,2.8081332947404896,0.44930944628950553,0.7967083742322346,1.61,2.3,2019-06-14
Riske A.,Alexandrova E.,1.8526899478330847,2.100177911260868,0.47851395260390994,0.4443134807178363,1.61,2.3,2019-06-14
Bertens K.,Vikhlyantseva N.,3.5156553583172103,1.2761621752307568,0.3952359387603039,0.5433480069333742,1.36,3.2,2019-06-14
Rybakina E.,Flipkens K.,2.349809073809052,1.5417413333502543,0.6671625012929414,0.4731186202506446,2.1,1.72,2019-06-14
Maria T.,Tomljanovic A.,1.7443496550466089,2.305931361500281,0.4793945375039228,0.4178018479539833,2.75,1.44,2019-06-14
Vekic D.,Mladenovic K.,2.853901104891816,2.47680700829894,0.43253733987523635,0.4308082098347281,1.61,2.3,2019-06-14
Brady J.,Sakkari M.,2.094925399781287,2.7095490627685743,0.4878660141232088,0.40479414011605347,2.5,1.53,2019-06-14
Garcia C.,Ruse E.G.,2.5018990360233166,1.2614775817859667,0.4225789271127293,0.8087915251932026,1.14,5.5,2019-06-14
Riske A.,Kudermetova V.,2.1038764405933827,2.5685680411766416,0.44963165127591775,0.44120564322320927,1.44,2.75,2019-06-15
Bertens K.,Rybakina E.,3.5455348526725188,2.4887651762973766,0.39116004323537296,0.6412178907681955,1.25,4.0,2019-06-15
Vekic D.,Maria T.,2.9330951417656337,1.8998750451912303,0.4249087387775829,0.4638355789599969,1.25,4.0,2019-06-15
Riske A.,Bertens K.,2.234249951857081,3.5886437162166342,0.4377312766331466,0.3880141081150592,3.4,1.33,2019-06-16
Garcia C.,Brady J.,2.5501297799307605,2.259110229030642,0.4199609665923941,0.4736297293122111,1.66,2.2,2019-06-16
Garcia C.,Vekic D.,2.5501297799307605,2.983309012503056,0.4199609665923941,0.4195908604592888,2.5,1.53,2019-06-16
Gasparyan M.,Svitolina E.,1.9744419211206303,3.0804652083398363,0.49106689942254245,0.45683917842501026,3.0,1.36,2019-06-17
Hsieh S.W.,Sabalenka A.,2.642576169780625,2.5064140866306537,0.43758424902219656,0.42556781562927665,1.83,1.83,2019-06-17
Strycova B.,Watson H.,2.1404177119289924,0.9106976255622113,0.462407236656178,0.6863181920494703,1.44,2.62,2019-06-17
Konta J.,Kontaveit A.,3.368563378963385,2.8686778121836176,0.3982423415093488,0.4376390357716937,1.36,3.0,2019-06-17
Rodina E.,Mladenovic K.,0.25909558300594066,2.4006453137967463,0.551856942799326,0.4246037494545369,5.5,1.14,2019-06-17
Pliskova Ka.,Buzarnescu M.,3.626861253217651,1.837105642988635,0.42351144982314876,0.46037471882638153,1.16,5.0,2019-06-17
Tomljanovic A.,Puig M.,2.1861267842716363,2.4976482451388646,0.4113598498928377,0.4599937612283579,1.57,2.25,2019-06-17
Van Uytvanck A.,Siniakova K.,2.0475435163436786,2.2319277745603827,0.450548424446318,0.4138972703333526,2.37,1.53,2019-06-17
Bencic B.,Peterson R.,2.9818481597812516,1.796354490496643,0.4163992477920476,0.47834886082911166,1.2,4.33,2019-06-17
Wang Yaf.,Friedsam A.L.,1.961530106093253,1.5433952788233682,0.4719950205014591,0.690242600468984,1.83,1.83,2019-06-17
Kenin S.,Flipkens K.,2.8330931780812767,1.4675286791367124,0.43565145665535887,0.4670802915801665,1.53,2.37,2019-06-17
Mertens E.,Petkovic A.,2.2983608845764523,1.9403056499975266,0.429659674617052,0.48147653794964884,1.36,3.0,2019-06-17
Martic P.,Alexandrova E.,3.289961032589163,2.0135206619105293,0.42187939991102064,0.4383483313489537,1.57,2.25,2019-06-18
Goerges J.,Yastremska D.,2.1795231815246434,2.5334477572041894,0.4641011827845272,0.45671687560384033,2.2,1.61,2019-06-18
Pliskova Kr.,Tomova V.,1.063842958720216,0.7388425166626575,0.49329683902154575,0.8723577185470579,1.28,3.5,2019-06-18
Ostapenko J.,Swiatek I.,1.5933411387177785,2.4879739449489993,0.4902711232996256,0.5980904428273823,2.1,1.66,2019-06-18
Osaka N.,Sakkari M.,3.1926681707789846,2.581237621066115,0.42768751374626046,0.40022241205280285,1.44,2.62,2019-06-18
Putintseva Y.,Dart H.,2.398003837108941,0.6582266454637521,0.4375327712887978,0.7482360265969373,1.61,2.2,2019-06-18
Jabeur O.,Juvan K.,1.5655105600279902,-0.9377560035703766,0.5459118127439283,2.0235409330733742,2.0,1.72,2019-06-18
Sevastova A.,Lepchenko V.,2.518963623474387,0.9714926430299797,0.4359011311989242,0.5890446015089205,1.25,3.75,2019-06-18
Stosur S.,Zheng S.,1.6099314055368426,1.5650198805858873,0.5201641201776017,0.4930790398787903,1.83,1.83,2019-06-18
Rogers S.,Zhang S.,1.087327487891782,1.520709160395834,0.6352618798777332,0.4821227761569973,1.83,1.83,2019-06-18
Anisimova A.,Martincova T.,3.0217646754757443,0.6129490178776519,0.46255110468276417,0.7919191023235069,1.25,3.75,2019-06-18
Garcia C.,Azarenka V.,2.7233554247464156,2.9089337003587197,0.40449421516603434,0.4341714344741028,2.37,1.53,2019-06-18
Badosa P.,Riske A.,0.0,2.4180024705520218,2.5,0.42695108969644696,4.5,1.18,2019-06-18
Sharapova M.,Kuzmova V.,2.883274413142163,2.285231431858813,0.6430248750783704,0.42922292045206367,1.9,1.8,2019-06-18
Kerber A.,Bonaventure Y.,2.996803614970663,1.287011410153866,0.4557935995042814,0.5215601176985257,1.2,4.33,2019-06-18
Cornet A.,Sorribes Tormo S.,1.7894142521114995,1.454139318521818,0.4802611671597652,0.4476136167309803,2.62,1.44,2019-06-18
Brady J.,Tsurenko L.,2.173229300615467,2.2766524449058445,0.4646288805644838,0.46613413625447375,1.66,2.1,2019-06-19
Barty A.,Vekic D.,4.081734193349506,2.8741808906039963,0.433377226879828,0.4125733146467909,1.33,3.25,2019-06-19
Wang Q.,Davis L.,2.4617760046859645,1.6339688103909011,0.43905338686428175,0.6442848229975998,1.66,2.1,2019-06-19
Williams V.,Sasnovich A.,3.1495560450544695,2.2462925548819883,0.5058131109942053,0.4870286335806942,1.4,2.75,2019-06-19
Strycova B.,Hsieh S.W.,2.1891991310898558,2.736698356835333,0.45695472884918464,0.42981669858580773,2.25,1.57,2019-06-19
Ostapenko J.,Konta J.,1.7719539040716623,3.4314688163979117,0.4720963316677446,0.3947836306661206,3.5,1.28,2019-06-19
Martic P.,Gasparyan M.,3.3310526642576685,2.1658422864706033,0.41728951204012926,0.4740266141268613,1.33,3.25,2019-06-19
Pliskova Kr.,Pliskova Ka.,1.1511351878186562,3.651036927709735,0.48081654050380407,0.4216524692101952,3.5,1.28,2019-06-19
Wang Yaf.,Van Uytvanck A.,2.038898873302768,2.147363096124123,0.46329384702727366,0.4404129993309992,2.5,1.5,2019-06-19
Mertens E.,Stosur S.,2.3721516029680467,1.733469060206128,0.4227759277450896,0.5020194391579793,1.25,3.75,2019-06-19
Kenin S.,Jabeur O.,2.8684195085195356,1.6035472328197575,0.4314832894502313,0.5418088596544212,1.33,3.25,2019-06-19
Sevastova A.,Tomljanovic A.,2.559623009216721,2.2773781864156595,0.4312159183706658,0.4048662069315733,1.61,2.2,2019-06-19
Barty A.,Brady J.,4.12487544336368,2.2959012781681367,0.42841039465343217,0.45288742849913566,1.12,6.0,2019-06-20
Putintseva Y.,Osaka N.,2.422595831291323,3.243418144839329,0.43510321088666787,0.42247505978511646,3.75,1.25,2019-06-20
Goerges J.,Rodina E.,2.300712243644858,0.6171769960603242,0.452321384880015,0.5175539157297847,1.18,4.5,2019-06-20
Williams V.,Wang Q.,3.2179680037781586,2.52099170316655,0.4939090454759398,0.4318273804975664,1.5,2.5,2019-06-20
Bencic B.,Rogers S.,3.01330060544547,1.3477477033212486,0.41429608179288785,0.5979034453147893,1.2,4.33,2019-06-20
